paper_id,year,openalex_work_id,first_author_openalex_id,last_author_openalex_id,author_count_openalex,institution_count_openalex,author_id_coverage,institution_id_coverage,author_history_coverage,institution_history_coverage,author_prior_citations_3y_max_log1p,author_prior_works_3y_mean_log1p,institution_prior_citations_3y_max_log1p,has_code_url,has_model_url,has_data_url,has_public_artifact,history_window_years
2020.emnlp-main.226,2020,W3100714086,A5077532535,A5066242985,7,1,1,1,1,1,9.1182250830683778,3.4878118544989265,13.14206207773166,0,1,0,1,3
2020.emnlp-main.227,2020,W3100063812,A5037327117,A5100331488,5,2,1,1,1,1,7.977968093128549,3.5610460826040518,13.52366248644303,0,0,0,0,3
2020.emnlp-main.228,2020,W3104669693,A5101469812,A5017835517,2,1,1,1,1,1,5.2626901889048856,1.7047480922384253,13.914782878113618,0,0,0,0,3
2020.emnlp-main.230,2020,W3103779719,A5040570970,A5066497689,3,1,1,1,1,1,5.1474944768134527,2.5389738710582761,11.567707167779876,0,0,0,0,3
2020.emnlp-main.233,2020,W3099543642,A5058729228,A5076610826,3,1,1,1,1,1,7.4054956631994724,3.5263605246161616,13.240379274835194,0,1,0,1,3
2020.emnlp-main.235,2020,W3102232851,A5050680329,A5014481171,4,2,1,1,1,1,8.6383483129727043,3.9269116179218968,14.241387911435329,0,0,0,0,3
2020.emnlp-main.238,2020,W3100445290,A5100440533,A5070956153,4,2,1,1,1,1,7.1340937211928663,3.0204248861443626,14.6860090474076,0,0,0,0,3
2020.emnlp-main.24,2020,W3092462689,A5030347098,A5078354590,3,1,1,1,1,1,7.6984827878809456,3.951243718581428,14.543604427187256,0,0,0,0,3
2020.emnlp-main.243,2020,W3099140977,A5032683572,A5102377737,3,1,1,1,1,1,0.69314718055994529,0.2876820724517809,12.763597677930081,0,0,0,0,3
2020.emnlp-main.244,2020,W4288479587,A5101462518,A5049427071,4,0,1,0,1,0,8.9201217518724043,3.5189804173185388,,0,0,0,0,3
2020.emnlp-main.246,2020,W3087411783,A5034621580,A5101488340,3,2,1,1,1,1,7.3740018593501606,3.4863551900024623,14.193353667016128,0,0,0,0,3
2020.emnlp-main.248,2020,W3017541546,A5062198659,A5045872048,5,3,1,1,1,1,7.8367647832640666,2.954910279033736,13.616931562261003,0,0,0,0,3
2020.emnlp-main.250,2020,W3104763958,A5100373451,A5101434435,4,2,1,1,1,1,7.2406496942554659,3.3141860046725258,12.898837252918335,0,1,0,1,3
2020.emnlp-main.251,2020,W3101663736,A5015911579,A5101614562,2,0,1,0,1,0,3.970291913552122,1.6094379124341005,,0,0,0,0,3
2020.emnlp-main.253,2020,W3091857764,A5088741264,A5073413742,4,2,1,1,1,1,6.5736801669606457,2.8033603809065348,14.938693500566588,0,0,0,0,3
2020.emnlp-main.255,2020,W3103855731,A5088814740,A5086877012,4,2,1,1,1,1,7.9054416490602861,3.6506582412937383,13.814993424273691,0,1,0,1,3
2020.emnlp-main.256,2020,W3101479482,A5001646936,A5018976680,3,1,1,1,1,1,7.5137092478397047,3.4965075614664798,14.227067738326603,0,1,0,1,3
2020.emnlp-main.26,2020,W3093414548,A5056001856,A5032801642,2,1,1,1,1,1,5.6698809229805196,2.9957322735539909,12.359694614185738,0,1,0,1,3
2020.emnlp-main.263,2020,W3101155149,A5001646936,A5018976680,4,1,1,1,1,1,7.5137092478397047,3.7612001156935615,14.227067738326603,0,0,0,0,3
2020.emnlp-main.264,2020,W3104085139,A5044442880,A5006519552,2,0,1,0,1,0,4.290459441148391,1.6094379124341005,,0,0,0,0,3
2020.emnlp-main.265,2020,W3099884329,A5031164256,A5102088984,4,1,1,1,1,1,7.6246189861593985,3.277144732992177,14.214771795132586,0,0,0,0,3
2020.emnlp-main.267,2020,W3102260352,A5035630005,A5050229964,5,2,1,1,1,1,7.3343293503005356,2.954910279033736,14.090395343326083,0,0,0,0,3
2020.emnlp-main.269,2020,W3099143471,A5046101879,A5074834854,6,2,1,1,1,1,9.3232225290328561,4.3965046538545351,13.814376915634556,1,1,0,1,3
2020.emnlp-main.271,2020,W3105521436,A5036105537,A5071663279,4,3,1,1,1,1,8.8246778911641979,3.4094961844768505,13.694126797471917,1,0,0,1,3
2020.emnlp-main.273,2020,W3100128199,A5021691940,A5065856469,4,1,1,1,1,1,7.6718267978787811,3.7316994512968646,13.14206207773166,0,0,0,0,3
2020.emnlp-main.277,2020,W3099890447,A5018408488,A5044042138,6,4,1,1,1,1,8.3603054358790931,2.6026896854443842,10.845894273763054,0,0,0,0,3
2020.emnlp-main.278,2020,W3099605929,A5114444424,A5108756348,4,0,1,0,1,0,6.0520891689244172,2.4423470353692043,,0,0,0,0,3
2020.emnlp-main.279,2020,W3103733040,A5043561754,A5101796417,3,2,1,1,1,1,7.9124231214737053,3.5457786104732629,11.583560986568456,0,0,0,0,3
2020.emnlp-main.28,2020,W3098258760,A5075372122,A5057693146,5,1,1,1,1,1,8.2406488633749131,3.7565381025877511,12.172112471446578,0,1,0,1,3
2020.emnlp-main.280,2020,W3105732730,A5051938345,A5050189497,3,1,1,1,1,1,6.061456918928017,2.456735772821304,13.814993424273691,0,0,0,0,3
2020.emnlp-main.282,2020,W3101033306,A5101496006,A5100404176,5,4,1,1,1,1,9.381263883817768,4.2682978693455391,14.178571865600976,0,0,0,0,3
2020.emnlp-main.285,2020,W3101094968,A5037300995,A5026648049,3,1,1,1,1,1,7.3304052118444023,2.7080502011022101,13.687203210509171,0,0,0,0,3
2020.emnlp-main.291,2020,W3102187622,A5115603674,A5012794465,6,0,1,0,1,0,7.4604903058253376,3.5065578973199818,,0,0,0,0,3
2020.emnlp-main.295,2020,W3100053428,A5091549942,A5102024497,6,4,1,1,1,1,6.481577129276431,2.862200880929469,15.630503527014731,0,0,0,0,3
2020.emnlp-main.296,2020,W3105310509,A5023350949,A5041024491,2,1,1,1,1,1,8.917578753781104,3.9415818076696905,14.097719681113714,0,0,0,0,3
2020.emnlp-main.297,2020,W3098493824,A5077926417,A5100701572,5,3,1,1,1,1,9.1102990177959562,4.0741418549045809,11.720882279356012,0,0,0,0,3
2020.emnlp-main.298,2020,W3104390324,A5100740618,A5100770464,8,3,1,1,1,1,9.5643016372172323,4.018632740486404,14.6860090474076,1,1,0,1,3
2020.emnlp-main.3,2020,W3093101669,A5037214580,A5017159143,6,1,1,1,1,1,6.5806391372849493,2.3353749158170367,11.236302019875181,0,0,0,0,3
2020.emnlp-main.30,2020,W3104417388,A5034826937,A5024040521,7,2,1,1,1,1,8.8237951487205297,3.3167800398495721,12.172112471446578,0,1,0,1,3
2020.emnlp-main.300,2020,W3100557836,A5014699953,A5023086553,8,3,1,1,1,1,9.5643016372172323,3.951243718581428,14.6860090474076,0,1,0,1,3
2020.emnlp-main.301,2020,W3087998754,A5064059414,A5113667126,4,2,1,1,1,1,6.0935697700451357,2.8763855159214247,14.314439293563089,0,0,0,0,3
2020.emnlp-main.305,2020,W3101611558,A5107246163,A5101457009,4,2,1,1,1,1,6.6631326959908028,2.6741486494265287,12.374806472482176,0,0,0,0,3
2020.emnlp-main.306,2020,W3092383198,A5027939157,A5067246136,3,2,0.59999999999999998,1,1,1,0,0,12.374806472482176,0,0,0,0,3
2020.emnlp-main.308,2020,W3103939752,A5077260647,A5041905573,4,1,1,1,1,1,5.4847969334906548,2.5055259369907361,13.814993424273691,0,0,0,0,3
2020.emnlp-main.309,2020,W3102315106,A5091494473,A5100412937,5,2,1,1,1,1,9.7680686654283928,4.3228072750139104,14.214771795132586,0,0,0,0,3
2020.emnlp-main.31,2020,W3102095584,A5047922271,A5002419188,4,1,1,1,1,1,5.5254529391317844,2.2512917986064958,15.00045496520046,0,0,0,0,3
2020.emnlp-main.313,2020,W3102901618,A5070869439,A5100716372,7,2,1,1,1,1,8.6061194006106394,3.6109179126442239,14.460542546509824,0,0,0,0,3
2020.emnlp-main.314,2020,W3105188155,A5087749825,A5024546524,4,1,1,1,1,1,3.7612001156935615,2.0794415416798362,11.471499121201084,0,0,0,0,3
2020.emnlp-main.315,2020,W3106353077,A5038217558,A5071030042,5,4,1,1,1,1,5.8021183753770629,2.4849066497880004,12.312862139711692,0,0,0,0,3
2020.emnlp-main.316,2020,W3091841779,A5014923355,A5071144367,3,3,1,1,1,1,7.6275443904885032,3.7765850345330416,14.835998409012932,0,1,0,1,3
2020.emnlp-main.318,2020,W3103968805,A5031577422,A5048033573,4,0,1,0,1,0,5.5294290875114234,2.5455312716044349,,0,0,0,0,3
2020.emnlp-main.32,2020,W3100693043,A5010168197,A5110285832,3,2,1,1,1,1,7.7397944584087011,3.2451931331855741,14.460542546509824,0,0,0,0,3
2020.emnlp-main.323,2020,W3086282523,A5014080917,A5088112892,3,1,1,1,1,1,5.2729995585637468,2.7080502011022101,12.428035500096222,0,0,0,0,3
2020.emnlp-main.325,2020,W3101878262,A5102900190,A5112608251,5,3,1,1,1,1,9.4017868365471404,3.6109179126442239,13.616931562261003,0,1,0,1,3
2020.emnlp-main.327,2020,W3092995464,A5046953322,A5087366916,8,4,1,1,1,1,8.5807312122202255,3.2580965380214821,15.00045496520046,0,1,0,1,3
2020.emnlp-main.333,2020,W3098614164,A5110005418,A5081393566,3,0,1,0,1,0,7.5443321080536876,3.1780538303479458,,0,1,0,1,3
2020.emnlp-main.334,2020,W3092332562,A5056753433,A5082450455,4,1,1,1,1,1,8.1022836244800729,3.4578927253387008,14.661908299079933,0,1,0,1,3
2020.emnlp-main.335,2020,W3101850370,A5056219662,A5053850863,4,1,1,1,1,1,8.1777966832777782,3.2288261557213689,10.90777084654696,0,0,0,0,3
2020.emnlp-main.336,2020,W3104257895,A5044588650,A5089413311,2,1,1,1,1,1,6.2897155709089976,2.1400661634962708,13.810834642892672,1,0,0,1,3
2020.emnlp-main.337,2020,W3092038637,A5052381890,A5086717154,3,2,1,1,1,1,9.173365135851288,4.0775374439057197,14.097719681113714,0,0,0,0,3
2020.emnlp-main.339,2020,W3092396020,A5081801388,A5022489655,6,1,1,1,1,1,7.8709295967551425,2.3978952727983707,13.616931562261003,0,0,0,0,3
2020.emnlp-main.34,2020,W3104608349,A5006149602,A5013412274,4,0,1,0,1,0,6.6957989170584913,3.0204248861443626,,0,0,0,0,3
2020.emnlp-main.341,2020,W3093310757,A5014199889,A5036610566,3,2,1,1,1,1,8.2252353241016678,3.2958368660043291,12.750516780919789,0,0,0,0,3
2020.emnlp-main.342,2020,W3105949871,A5060885692,A5009879041,3,1,1,1,1,1,7.7292956743104817,2.7515353130419489,13.617366889101389,0,0,0,0,3
2020.emnlp-main.343,2020,W3104768213,A5080909766,A5071848619,2,2,1,1,1,1,5.8318824772835169,2.9704144655697009,11.962075665020798,0,1,0,1,3
2020.emnlp-main.344,2020,W3101033885,A5048446895,A5038206174,3,1,1,1,1,1,8.8168532406274256,3.5553480614894131,14.563995468146317,1,1,0,1,3
2020.emnlp-main.347,2020,W3104104399,A5101511644,A5085302513,2,1,1,1,1,1,6.9147308927185627,2.19722457733622,13.452738492872914,0,0,0,0,3
2020.emnlp-main.348,2020,W3101597781,A5101708734,A5051693368,3,2,1,1,1,1,7.4742048064961244,3.2958368660043291,11.201155596989356,0,1,0,1,3
2020.emnlp-main.35,2020,W3103817618,A5068379071,A5010394308,7,0,1,0,1,0,7.5501353424884288,3.235873401236772,,0,0,0,0,3
2020.emnlp-main.351,2020,W3102401511,A5030858516,A5030248499,4,4,1,1,1,1,8.0455882808035284,2.9704144655697009,14.416028062956311,0,1,0,1,3
2020.emnlp-main.352,2020,W2997416967,A5112244864,A5044205212,4,3,1,1,1,1,6.9726062513017535,3.4735180432417816,13.88800329776085,0,0,0,0,3
2020.emnlp-main.353,2020,W3104952102,A5057254650,A5103024385,5,1,1,1,1,1,6.0935697700451357,2.9014215940827497,13.961522493595345,0,0,0,0,3
2020.emnlp-main.358,2020,W4236950558,A5012225484,A5071144367,2,1,1,1,1,1,7.6275443904885032,4.1743872698956368,13.893857675090135,0,0,0,0,3
2020.emnlp-main.359,2020,W3105005398,A5100687845,A5062910836,3,1,1,1,1,1,8.4871462700639402,3.7054087560651463,13.617366889101389,0,0,0,0,3
2020.emnlp-main.362,2020,W3100069613,A5015766325,A5024437840,2,1,1,1,1,1,8.2766491254218604,3.7727609380946383,14.749790509197988,0,0,0,0,3
2020.emnlp-main.365,2020,W3017604292,A5110592354,A5027450194,2,1,1,1,1,1,9.6621800305942465,4.6587109529161213,12.405378318864289,0,1,0,1,3
2020.emnlp-main.366,2020,W3089846531,,,1,2,0.25,1,0,1,,,14.52280864055286,0,0,0,0,3
2020.emnlp-main.370,2020,W3085708296,A5005422681,A5027400178,7,3,1,1,1,1,5.8377304471659404,1.2729656758128876,14.381705796622915,0,0,0,0,3
2020.emnlp-main.371,2020,W3103699753,A5044408832,A5002288369,3,1,1,1,1,1,6.7250336421668431,3.3202283191284883,13.842769630474711,0,1,0,1,3
2020.emnlp-main.372,2020,W3105892552,A5101789180,A5048489384,5,2,1,1,1,1,6.9147308927185627,2.8213788864092133,13.914782878113618,0,0,0,0,3
2020.emnlp-main.374,2020,W3084847422,,,0,0,0,0,0,0,,,,0,0,0,0,3
2020.emnlp-main.377,2020,W3099577714,A5057254650,A5103024385,4,2,1,1,1,1,6.0935697700451357,3.0910424533583161,13.961522493595345,0,0,0,0,3
2020.emnlp-main.378,2020,W3098708719,A5059255077,A5114910293,7,1,1,1,1,1,9.1378772002424675,3.8034828368529401,11.883357346817755,0,1,0,1,3
2020.emnlp-main.38,2020,W3086441688,A5084271903,A5107835063,4,2,1,1,1,1,7.9905768817439231,3.34109345759245,13.103412946885303,0,0,0,0,3
2020.emnlp-main.384,2020,W3101673779,A5001619062,A5016448581,6,3,1,1,1,1,9.0060185749025603,4.0718717063700423,14.266708462840942,0,0,0,0,3
2020.emnlp-main.389,2020,W3104633006,A5004414481,A5004921249,3,1,1,1,1,1,7.7689560445383323,3.044522437723423,14.52280864055286,0,0,0,0,3
2020.emnlp-main.39,2020,W3098170909,A5100687845,A5109861718,4,1,1,1,1,1,9.1479329118475636,4.2591525365233469,13.617366889101389,0,0,0,0,3
2020.emnlp-main.390,2020,W3101226838,A5061434234,A5061951606,3,3,1,1,1,1,7.5475016828149668,3.4339872044851463,14.749790509197988,0,0,0,0,3
2020.emnlp-main.392,2020,W3098284381,A5002731966,A5107835063,6,1,1,1,1,1,8.1958853913147962,3.1135153092103742,13.103412946885303,0,0,0,0,3
2020.emnlp-main.395,2020,W3091782154,A5032689067,A5051184573,4,2,1,1,1,1,7.9039656340321658,3.6506582412937383,14.512335467381185,0,0,0,0,3
2020.emnlp-main.396,2020,W3092361453,A5083872171,A5003870894,3,1,1,1,1,1,6.8001700683021999,3.4231762883809305,12.25678952382188,0,0,0,0,3
2020.emnlp-main.398,2020,W3092292868,A5002245931,A5051184573,4,2,1,1,1,1,7.9039656340321658,3.6506582412937383,14.512335467381185,0,0,0,0,3
2020.emnlp-main.399,2020,W3106229813,A5044455276,A5100338946,5,4,1,1,1,1,9.5250051157578497,3.93963817246112,13.651704918657428,0,0,0,0,3
2020.emnlp-main.40,2020,W3091798082,A5073224570,A5034797164,4,1,1,1,1,1,6.4118182677098972,2.19722457733622,9.8483447530389192,0,0,0,0,3
2020.emnlp-main.400,2020,W3016309009,A5024882131,A5011150187,5,3,1,1,1,1,8.058643712215618,2.451005098112319,13.95116581858359,0,0,0,0,3
2020.emnlp-main.402,2020,W3092116587,A5060809089,A5091549352,4,2,1,1,1,1,6.799055862058796,2.8332133440562162,14.835998409012932,0,0,0,0,3
2020.emnlp-main.403,2020,W3092435621,A5074462421,A5056256317,2,3,1,1,1,1,7.4460014983241196,3.6109179126442239,14.809630472549108,0,1,0,1,3
2020.emnlp-main.404,2020,W3093281776,A5025885625,A5012055259,4,0,1,0,1,0,8.5484980412446507,4.5299077014875442,,0,0,0,0,3
2020.emnlp-main.406,2020,W3100703009,A5048557582,A5061241015,2,1,1,1,1,1,5.4205349992722862,2.0149030205422647,13.617366889101389,0,1,0,1,3
2020.emnlp-main.407,2020,W3091077982,A5003775059,A5088517824,3,0,1,0,1,0,9.326967183907902,4.2995504128496433,,0,0,0,0,3
2020.emnlp-main.409,2020,W3100532709,A5066791810,A5032046813,2,1,1,1,1,1,9.3232225290328561,4.2121275978784842,8.9015027574516097,0,1,0,1,3
2020.emnlp-main.41,2020,W3103942011,A5100520423,A5101076405,3,1,1,1,1,1,6.4101748819661672,3.2451931331855741,10.468119310860644,0,0,0,0,3
2020.emnlp-main.410,2020,W3098101716,A5101883722,A5070002963,3,1,1,1,1,1,7.1428274011616208,2.5902671654458267,13.892964070409093,0,0,0,0,3
2020.emnlp-main.411,2020,W3106241909,A5100461783,A5032046813,8,3,1,1,1,1,9.9930539958951705,4.5525602357157942,14.12274375549997,0,1,0,1,3
2020.emnlp-main.412,2020,W3100186284,A5048500970,A5032046813,6,1,1,1,1,1,9.4023647042315233,3.8140425970679424,8.9015027574516097,0,0,0,0,3
2020.emnlp-main.413,2020,W3104713013,A5065674779,A5045050802,5,1,1,1,1,1,10.144510313937577,3.4210000089583352,12.613865043397428,0,0,0,0,3
2020.emnlp-main.414,2020,W3095779848,A5086411093,A5045050802,4,1,1,1,1,1,6.7044143549641069,2.4638532405901681,12.613865043397428,0,0,0,0,3
2020.emnlp-main.415,2020,W3099557900,A5062587302,A5041024491,3,2,1,1,1,1,8.917578753781104,4.1163234689408759,14.097719681113714,0,0,0,0,3
2020.emnlp-main.419,2020,W3103317667,A5006374446,A5109565051,2,1,1,1,1,1,6.3207682942505823,2.862200880929469,14.381705796622915,0,0,0,0,3
2020.emnlp-main.421,2020,W3092352559,A5062395513,A5075825791,3,2,1,1,1,1,7.8284363591575854,3.7992275112828016,14.749790509197988,0,0,0,0,3
2020.emnlp-main.423,2020,W3092640704,A5048083543,A5082874907,3,2,1,1,1,1,7.2406496942554659,2.9618307218783091,13.57326828155659,0,0,0,0,3
2020.emnlp-main.424,2020,W3099955547,A5065106608,A5001438384,5,1,1,1,1,1,7.2406496942554659,3.1527360223636558,11.228145842997618,0,1,0,1,3
2020.emnlp-main.425,2020,W3084867291,A5100701437,A5033639139,4,6,1,1,1,1,7.8747391251718106,3.5189804173185388,15.00045496520046,0,0,0,0,3
2020.emnlp-main.426,2020,W3092724964,A5076297634,A5041254552,2,2,1,1,1,1,6.4769723628896827,1.8718021769015916,14.184544019853476,0,0,0,0,3
2020.emnlp-main.43,2020,W3103915675,A5101759071,A5001987532,3,2,1,1,1,1,8.9895690048070289,3.6971782569286313,14.184544019853476,0,0,0,0,3
2020.emnlp-main.434,2020,W3104655669,A5060930564,A5088135366,4,1,1,1,1,1,7.9416512529305558,3.6763006719070761,11.183754509010489,0,0,0,0,3
2020.emnlp-main.438,2020,W3103858937,A5076120409,A5012055259,6,2,1,1,1,1,8.5217826437500452,3.5788785588996079,14.25942364484596,1,0,0,1,3
2020.emnlp-main.439,2020,W3103420681,A5034084374,A5107249743,8,1,1,1,1,1,8.2308435641982349,3.1675825304806504,9.6054857476774913,0,0,0,0,3
2020.emnlp-main.441,2020,W3090255084,A5011911779,A5003176131,2,1,1,1,1,1,5.7960577507653719,3.277144732992177,12.443710642994835,0,1,0,1,3
2020.emnlp-main.444,2020,W3099303748,A5103026537,A5115602362,3,2,1,1,1,1,6.4248690239053881,2.0794415416798362,13.914782878113618,0,0,0,0,3
2020.emnlp-main.445,2020,W3105229878,A5059476710,A5004921249,2,1,1,1,1,1,7.7689560445383323,3.157000421150113,14.52280864055286,0,0,0,0,3
2020.emnlp-main.448,2020,W3100715140,A5019030424,A5091175785,5,3,1,1,1,1,8.6683680192133554,3.3877743613300142,13.95116581858359,0,1,0,1,3
2020.emnlp-main.45,2020,W3102780080,A5065854593,A5046126345,2,1,1,1,1,1,7.1380730340443472,2.2512917986064958,14.661908299079933,0,0,0,0,3
2020.emnlp-main.450,2020,W3092653948,A5043765038,A5111560316,3,2,1,1,1,1,4.4308167988433134,1.5404450409471488,14.749790509197988,0,0,0,0,3
2020.emnlp-main.453,2020,W3098387335,A5061819259,A5082984558,3,1,1,1,1,1,8.1730113117249719,3.1060803307228562,14.077938666547531,0,1,0,1,3
2020.emnlp-main.455,2020,W3101509145,A5103099741,A5066305082,4,2,1,1,1,1,7.9377317752601089,4.1351665567423561,14.266708462840942,0,0,0,0,3
2020.emnlp-main.46,2020,W3104666486,A5072522626,A5016448581,4,0,1,0,1,0,8.7181729300287252,3.844814255734696,,0,0,0,0,3
2020.emnlp-main.462,2020,W3099845049,A5101822188,A5004542284,4,2,1,1,1,1,8.6955067268126527,3.2958368660043291,14.03220858142171,0,0,0,0,3
2020.emnlp-main.463,2020,W3103334733,A5100657035,A5019539533,5,3,1,1,1,1,9.1378772002424675,4.5538768916005408,13.917560700377752,0,0,0,0,3
2020.emnlp-main.466,2020,W3100292568,A5039158419,A5067919401,4,3,1,1,1,1,10.144510313937577,3.737669618283368,14.713774987941722,0,0,0,0,3
2020.emnlp-main.468,2020,W3007306981,A5041667198,A5066242985,5,2,1,1,1,1,9.1182250830683778,2.451005098112319,12.79262521591748,0,1,1,1,3
2020.emnlp-main.470,2020,W3095035006,A5061000186,A5024937008,2,2,1,1,1,1,7.9076515947110888,3.4965075614664798,11.739893692875343,0,0,0,0,3
2020.emnlp-main.471,2020,W3100222708,A5019859444,A5106821597,3,0,1,0,1,0,7.486613313139955,2.9957322735539909,,0,1,0,1,3
2020.emnlp-main.474,2020,W3098593077,A5071032466,A5085736941,4,1,1,1,1,1,7.1846291527173145,2.8332133440562162,10.845894273763054,0,0,0,0,3
2020.emnlp-main.475,2020,W3103169714,A5038315768,A5068811427,3,2,1,1,1,1,8.9540277592704598,4.4188406077965983,13.617366889101389,0,0,0,0,3
2020.emnlp-main.476,2020,W3106106701,A5050189497,A5078404869,4,3,1,1,1,1,4.6249728132842707,0.91629073187415522,13.814993424273691,0,0,0,0,3
2020.emnlp-main.479,2020,W3104163040,A5043295774,A5068811427,5,4,1,1,1,1,8.9540277592704598,3.9278963545844361,13.617366889101389,0,0,0,0,3
2020.emnlp-main.481,2020,W3092081753,A5020738651,A5002419188,5,1,1,1,1,1,5.5254529391317844,2.19722457733622,15.00045496520046,0,0,0,0,3
2020.emnlp-main.482,2020,W3099859218,A5090710984,A5081307846,5,3,1,1,1,1,7.8284363591575854,3.713572066704308,14.749790509197988,0,0,0,0,3
2020.emnlp-main.484,2020,W3102483398,A5100678419,A5100701572,24,0,1,0,1,0,9.1102990177959562,2.7080502011022101,,0,0,0,0,3
2020.emnlp-main.486,2020,W3101188882,A5071054399,A5049800310,4,2,1,1,1,1,8.0980347561760713,3.4499875458315872,13.917560700377752,0,0,0,0,3
2020.emnlp-main.488,2020,W3104182623,A5015941893,A5100382077,8,3,1,1,1,1,8.3820605174247405,3.7698832382670231,14.077938666547531,0,0,0,0,3
2020.emnlp-main.491,2020,W3098929340,A5102917205,A5084321238,5,2,1,1,1,1,9.326967183907902,3.7704594411063592,10.172063255248172,0,0,0,0,3
2020.emnlp-main.492,2020,W3088352442,A5076242590,A5103875788,5,2,1,1,1,1,8.6955067268126527,2.451005098112319,14.03220858142171,0,1,0,1,3
2020.emnlp-main.497,2020,W3095594087,A5062855474,A5081525024,3,1,1,1,1,1,8.1047034683711079,3.93834031374552,14.241387911435329,0,1,0,1,3
2020.emnlp-main.499,2020,W3105183573,A5024311511,A5074342179,6,1,1,1,1,1,6.5395859556176692,1.8971199848858813,14.304538325287568,0,1,0,1,3
2020.emnlp-main.501,2020,W3106290277,A5028709336,A5059955534,4,1,1,1,1,1,9.4023647042315233,4.1351665567423561,8.9015027574516097,0,0,0,0,3
2020.emnlp-main.506,2020,W3102645206,A5101856888,A5050801868,4,2,1,1,1,1,6.804614520062624,3.0204248861443626,14.03220858142171,0,0,0,0,3
2020.emnlp-main.507,2020,W3093202124,A5063343642,A5015133105,3,1,1,1,1,1,6.8101424501151362,3.1498829533812494,13.88800329776085,0,0,0,0,3
2020.emnlp-main.510,2020,W3102049052,A5101403295,A5085608858,4,3,1,1,1,1,9.5564800139995327,4.4716387933635691,14.713774987941722,0,0,0,0,3
2020.emnlp-main.511,2020,W3098817461,A5081852317,A5036747535,3,2,1,1,1,1,7.6093665379542115,3.3440389678222067,14.304538325287568,0,0,0,0,3
2020.emnlp-main.513,2020,W3100099003,A5073571802,A5074059447,3,0,1,0,1,0,6.9810057407217299,3.3081069585961438,,0,1,0,1,3
2020.emnlp-main.514,2020,W3100180738,A5101370344,A5015829772,6,4,1,1,1,1,7.9515593311552522,3.1710851610318525,15.630503527014731,0,0,0,0,3
2020.emnlp-main.515,2020,W3098038527,A5100320723,A5089404640,5,2,0.83333333333333337,1,1,1,10.201886988329104,4.423648309364701,14.6860090474076,1,0,0,1,3
2020.emnlp-main.517,2020,W3105990494,A5101937260,A5041152581,4,0,1,0,1,0,6.5057840601282289,2.110213200346589,,0,0,0,0,3
2020.emnlp-main.519,2020,W3104748221,A5082046914,A5067919401,5,3,1,1,1,1,10.144510313937577,3.6000482404073204,14.938693500566588,1,0,0,1,3
2020.emnlp-main.522,2020,W3092594007,A5015729879,A5066873932,5,3,1,1,1,1,7.9189924881652454,2.6672282065819548,14.713774987941722,0,0,0,0,3
2020.emnlp-main.523,2020,W3104415840,A5083459020,A5072032804,5,4,1,1,1,1,7.2196420401307346,3.8670256394974101,14.713774987941722,1,1,0,1,3
2020.emnlp-main.524,2020,W3103252405,A5021070482,A5030248499,3,3,1,1,1,1,8.0455882808035284,3.4122472178487402,14.416028062956311,0,0,0,0,3
2020.emnlp-main.525,2020,W3093524609,A5081939790,A5082767919,6,2,1,1,1,1,8.1958853913147962,2.8033603809065348,14.416028062956311,0,1,0,1,3
