paper_id,year,venue,n_reported_gpu_rows,n_unique_benchmark_gpus,reported_gpu_units,reported_peak_tflops
2021.acl-long.447,2021,ACL,2,1,5.0,45.36
2021.acl-long.449,2021,ACL,1,1,1.0,29.8
2021.acl-long.451,2021,ACL,1,1,1.0,284.0
2021.acl-long.462,2021,ACL,2,1,12.0,896.0
2021.acl-long.464,2021,ACL,1,1,2.0,224.0
2021.acl-long.466,2021,ACL,1,1,1.0,112.0
2021.acl-long.467,2021,ACL,1,1,1.0,19.05
2021.acl-long.470,2021,ACL,2,2,2.0,112.0
2021.acl-long.471,2021,ACL,1,1,1.0,19.05
2021.acl-long.472,2021,ACL,1,1,8.0,896.0
2021.acl-long.473,2021,ACL,1,1,1.0,11.34
2021.acl-long.474,2021,ACL,1,1,1.0,112.0
2021.acl-long.477,2021,ACL,1,1,16.0,1792.0
2021.acl-long.48,2021,ACL,1,1,2.0,224.0
2021.acl-long.480,2021,ACL,1,1,2.0,38.1
2021.acl-long.486,2021,ACL,1,1,1.0,112.0
2021.acl-long.487,2021,ACL,1,1,1.0,112.0
2021.acl-long.493,2021,ACL,2,2,17.0,1792.0
2021.acl-long.495,2021,ACL,1,1,1.0,19.05
2021.acl-long.497,2021,ACL,1,1,1.0,112.0
2021.acl-long.498,2021,ACL,2,2,2.0,112.0
2021.acl-long.5,2021,ACL,1,1,1.0,12.15
2021.acl-long.502,2021,ACL,1,1,1.0,32.62
2021.acl-long.503,2021,ACL,1,1,1.0,112.0
2021.acl-long.504,2021,ACL,1,1,4.0,47.04
2021.acl-long.518,2021,ACL,3,2,7.0,2642.4
2021.acl-long.522,2021,ACL,2,1,2.0,32.62
2021.acl-long.531,2021,ACL,1,1,1.0,11.34
2021.acl-long.537,2021,ACL,1,1,1.0,112.0
2021.acl-long.542,2021,ACL,1,1,1.0,11.34
2021.acl-long.549,2021,ACL,1,1,1.0,112.0
2021.acl-long.552,2021,ACL,1,1,1.0,112.0
2021.acl-long.561,2021,ACL,1,1,1.0,112.0
2021.acl-long.562,2021,ACL,1,1,1.0,8.873
2021.acl-long.567,2021,ACL,2,1,3.0,224.0
2021.acl-long.569,2021,ACL,1,1,8.0,896.0
2021.acl-long.571,2021,ACL,1,1,2.0,224.0
2021.acl-long.59,2021,ACL,1,1,1.0,227.7
2021.acl-long.6,2021,ACL,1,1,4.0,119.2
2021.acl-long.61,2021,ACL,1,1,1.0,19.05
2021.acl-long.63,2021,ACL,1,1,1.0,112.0
2021.acl-long.64,2021,ACL,1,1,2.0,224.0
2021.acl-long.71,2021,ACL,1,1,4.0,448.0
2021.acl-long.72,2021,ACL,2,2,8.0,448.0
2021.acl-long.74,2021,ACL,1,1,1.0,8.873
2021.acl-long.75,2021,ACL,1,1,8.0,896.0
2021.acl-long.77,2021,ACL,1,1,4.0,45.36
2021.acl-long.79,2021,ACL,1,1,1.0,8.873
2021.acl-long.82,2021,ACL,1,1,1.0,11.34
2021.acl-long.84,2021,ACL,1,1,1.0,112.0
2021.acl-long.86,2021,ACL,1,1,1.0,112.0
2021.acl-long.97,2021,ACL,1,1,8.0,896.0
2021.emnlp-main.101,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.102,2021,EMNLP,1,1,4.0,45.36
2021.emnlp-main.106,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.108,2021,EMNLP,1,1,4.0,45.36
2021.emnlp-main.109,2021,EMNLP,2,2,4.0,568.0
2021.emnlp-main.112,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.117,2021,EMNLP,1,1,1.0,227.7
2021.emnlp-main.124,2021,EMNLP,2,2,257.0,28672.0
2021.emnlp-main.127,2021,EMNLP,1,1,4.0,32.504
2021.emnlp-main.131,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.138,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.139,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.140,2021,EMNLP,1,1,2.0,65.24
2021.emnlp-main.142,2021,EMNLP,2,1,9.0,53.528
2021.emnlp-main.144,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.145,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.148,2021,EMNLP,2,2,2.0,112.0
2021.emnlp-main.149,2021,EMNLP,2,2,12.0,448.0
2021.emnlp-main.162,2021,EMNLP,1,1,4.0,45.36
2021.emnlp-main.163,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.164,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.168,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.169,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.170,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.178,2021,EMNLP,2,1,5.0,448.0
2021.emnlp-main.180,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.185,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.189,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.198,2021,EMNLP,1,1,4.0,47.04
2021.emnlp-main.20,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.204,2021,EMNLP,1,1,1.0,11.76
2021.emnlp-main.205,2021,EMNLP,2,2,16.0,4992.0
2021.emnlp-main.212,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.217,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.224,2021,EMNLP,1,1,32.0,3584.0
2021.emnlp-main.225,2021,EMNLP,2,1,3.0,224.0
2021.emnlp-main.226,2021,EMNLP,2,2,2.0,624.0
2021.emnlp-main.227,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.23,2021,EMNLP,1,1,1.0,130.0
2021.emnlp-main.231,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.233,2021,EMNLP,1,1,1.0,624.0
2021.emnlp-main.242,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.246,2021,EMNLP,1,1,16.0,1792.0
2021.emnlp-main.247,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.249,2021,EMNLP,3,1,5.0,250.0
2021.emnlp-main.25,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.250,2021,EMNLP,1,1,4.0,1136.0
2021.emnlp-main.255,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.256,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.257,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.258,2021,EMNLP,2,1,10.0,896.0
2021.emnlp-main.259,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.260,2021,EMNLP,1,1,4.0,48.6
2021.emnlp-main.262,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.264,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.265,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.268,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.271,2021,EMNLP,3,1,11.0,94.08
2021.emnlp-main.272,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.279,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.280,2021,EMNLP,1,1,1.0,19.05
2021.emnlp-main.287,2021,EMNLP,1,1,4.0,1136.0
2021.emnlp-main.295,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.296,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.297,2021,EMNLP,2,2,68.0,7168.0
2021.emnlp-main.298,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.3,2021,EMNLP,1,1,64.0,7168.0
2021.emnlp-main.301,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.307,2021,EMNLP,2,1,4.0,568.0
2021.emnlp-main.309,2021,EMNLP,2,1,8.0,448.0
2021.emnlp-main.310,2021,EMNLP,2,1,2.0,112.0
2021.emnlp-main.315,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.319,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.32,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.321,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.323,2021,EMNLP,2,1,5.0,448.0
2021.emnlp-main.328,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.331,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.332,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.333,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.336,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.337,2021,EMNLP,1,1,4.0,500.0
2021.emnlp-main.339,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.340,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.341,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.342,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.355,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.357,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.358,2021,EMNLP,2,1,2.0,32.62
2021.emnlp-main.359,2021,EMNLP,1,1,1.0,65.1299999999999
2021.emnlp-main.36,2021,EMNLP,2,2,2.0,284.0
2021.emnlp-main.360,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.365,2021,EMNLP,1,1,1.0,12.15
2021.emnlp-main.371,2021,EMNLP,1,1,1.0,8.873
2021.emnlp-main.376,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.380,2021,EMNLP,1,1,46.0,1500.52
2021.emnlp-main.382,2021,EMNLP,1,1,1.0,125.0
2021.emnlp-main.384,2021,EMNLP,3,1,13.0,77.2
2021.emnlp-main.385,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.387,2021,EMNLP,2,1,32.0,1792.0
2021.emnlp-main.389,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.391,2021,EMNLP,1,1,1.0,12.15
2021.emnlp-main.393,2021,EMNLP,1,1,1.0,624.0
2021.emnlp-main.395,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.4,2021,EMNLP,2,1,4.0,224.0
2021.emnlp-main.406,2021,EMNLP,1,1,1.0,624.0
2021.emnlp-main.412,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.422,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.424,2021,EMNLP,1,1,1.0,12.15
2021.emnlp-main.425,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.427,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.430,2021,EMNLP,1,1,1.0,624.0
2021.emnlp-main.433,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.441,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.446,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.449,2021,EMNLP,3,2,4.0,125.0
2021.emnlp-main.450,2021,EMNLP,1,1,2.0,130.2599999999998
2021.emnlp-main.455,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.456,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.460,2021,EMNLP,1,1,4.0,35.492
2021.emnlp-main.469,2021,EMNLP,1,1,32.0,3584.0
2021.emnlp-main.471,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.477,2021,EMNLP,2,1,4.0,22.68
2021.emnlp-main.479,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.480,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.484,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.485,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.489,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.490,2021,EMNLP,1,1,1.0,624.0
2021.emnlp-main.493,2021,EMNLP,2,1,8.0,130.48
2021.emnlp-main.497,2021,EMNLP,4,2,6.0,624.0
2021.emnlp-main.498,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.5,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.503,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.505,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.507,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.509,2021,EMNLP,1,1,1.0,6.691
2021.emnlp-main.51,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.510,2021,EMNLP,1,1,1.0,6.691
2021.emnlp-main.511,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.512,2021,EMNLP,1,1,1.0,38.7
2021.emnlp-main.517,2021,EMNLP,2,2,12.0,260.96
2021.emnlp-main.519,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.520,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.521,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.524,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.525,2021,EMNLP,1,1,4.0,45.36
2021.emnlp-main.526,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.531,2021,EMNLP,1,1,1.0,29.8
2021.emnlp-main.533,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.534,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.536,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.54,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.540,2021,EMNLP,1,1,1.0,19.05
2021.emnlp-main.541,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.543,2021,EMNLP,1,1,1.0,38.7
2021.emnlp-main.544,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.546,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.547,2021,EMNLP,1,1,1.0,6.691
2021.emnlp-main.548,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.555,2021,EMNLP,1,1,2.0,22.68
2021.emnlp-main.559,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.566,2021,EMNLP,1,1,2.0,65.24
2021.emnlp-main.572,2021,EMNLP,4,3,4.0,32.62
2021.emnlp-main.577,2021,EMNLP,2,1,6.0,2496.0
2021.emnlp-main.578,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.581,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.583,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.589,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.59,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.590,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.596,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.597,2021,EMNLP,1,1,1.0,624.0
2021.emnlp-main.598,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.6,2021,EMNLP,2,1,12.0,896.0
2021.emnlp-main.602,2021,EMNLP,4,1,105.0,7168.0
2021.emnlp-main.604,2021,EMNLP,1,1,4.0,26.764
2021.emnlp-main.605,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.606,2021,EMNLP,1,1,8.0,260.96
2021.emnlp-main.609,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.611,2021,EMNLP,2,1,2.0,6.691
2021.emnlp-main.614,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.617,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.62,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.620,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.622,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.623,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.636,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.64,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.640,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.652,2021,EMNLP,1,1,4.0,45.36
2021.emnlp-main.655,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.656,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.671,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.672,2021,EMNLP,5,1,16.0,68.04
2021.emnlp-main.675,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.678,2021,EMNLP,1,1,8.0,1000.0
2021.emnlp-main.679,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.680,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.685,2021,EMNLP,1,1,16.0,9984.0
2021.emnlp-main.687,2021,EMNLP,2,1,5.0,47.04
2021.emnlp-main.690,2021,EMNLP,1,1,2.0,13.382
2021.emnlp-main.694,2021,EMNLP,3,2,13.0,4992.0
2021.emnlp-main.699,2021,EMNLP,2,2,9.0,896.0
2021.emnlp-main.7,2021,EMNLP,1,1,2.0,568.0
2021.emnlp-main.707,2021,EMNLP,3,2,10.0,4992.0
2021.emnlp-main.708,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.710,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.711,2021,EMNLP,2,1,16.0,94.08
2021.emnlp-main.712,2021,EMNLP,2,1,3.0,224.0
2021.emnlp-main.717,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.728,2021,EMNLP,1,1,1.0,8.873
2021.emnlp-main.729,2021,EMNLP,2,1,2.0,11.34
2021.emnlp-main.730,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.731,2021,EMNLP,2,1,2.0,19.05
2021.emnlp-main.732,2021,EMNLP,1,1,1.0,12.15
2021.emnlp-main.733,2021,EMNLP,1,1,1.0,12.15
2021.emnlp-main.734,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.736,2021,EMNLP,1,1,1.0,29.8
2021.emnlp-main.737,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.738,2021,EMNLP,1,1,1.0,6.691
2021.emnlp-main.739,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.740,2021,EMNLP,3,1,512.0,28672.0
2021.emnlp-main.742,2021,EMNLP,2,1,5.0,35.492
2021.emnlp-main.75,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.751,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.761,2021,EMNLP,1,1,2.0,224.0
2021.emnlp-main.765,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.770,2021,EMNLP,1,1,8.0,1000.0
2021.emnlp-main.771,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.772,2021,EMNLP,2,2,9.0,4992.0
2021.emnlp-main.773,2021,EMNLP,1,1,16.0,1792.0
2021.emnlp-main.78,2021,EMNLP,3,1,4.0,568.0
2021.emnlp-main.780,2021,EMNLP,1,1,1.0,19.05
2021.emnlp-main.783,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.786,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.787,2021,EMNLP,1,1,4.0,45.36
2021.emnlp-main.79,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.791,2021,EMNLP,1,1,4.0,76.2
2021.emnlp-main.795,2021,EMNLP,1,1,1.0,227.7
2021.emnlp-main.800,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.804,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.808,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.810,2021,EMNLP,1,1,2.0,22.68
2021.emnlp-main.811,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.812,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.82,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.825,2021,EMNLP,2,2,9.0,309.6
2021.emnlp-main.828,2021,EMNLP,2,1,16.0,896.0
2021.emnlp-main.830,2021,EMNLP,1,1,8.0,896.0
2021.emnlp-main.831,2021,EMNLP,5,3,18.0,2496.0
2021.emnlp-main.833,2021,EMNLP,1,1,4.0,448.0
2021.emnlp-main.834,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.837,2021,EMNLP,3,1,6.0,448.0
2021.emnlp-main.838,2021,EMNLP,1,1,8.0,4992.0
2021.emnlp-main.839,2021,EMNLP,1,1,1.0,65.1299999999999
2021.emnlp-main.841,2021,EMNLP,1,1,1.0,32.62
2021.emnlp-main.845,2021,EMNLP,1,1,1.0,6.691
2021.emnlp-main.9,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.90,2021,EMNLP,1,1,1.0,11.34
2021.emnlp-main.92,2021,EMNLP,2,2,5.0,448.0
2021.emnlp-main.93,2021,EMNLP,1,1,1.0,284.0
2021.emnlp-main.94,2021,EMNLP,1,1,1.0,112.0
2021.emnlp-main.95,2021,EMNLP,1,1,4.0,2496.0
2021.emnlp-main.99,2021,EMNLP,4,1,73.0,3584.0
2021.naacl-main.100,2021,NAACL,1,1,8.0,896.0
2021.naacl-main.103,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.104,2021,NAACL,2,2,2.0,6.832
2021.naacl-main.108,2021,NAACL,1,1,1.0,11.34
2021.naacl-main.111,2021,NAACL,1,1,2.0,38.1
2021.naacl-main.112,2021,NAACL,2,2,3.0,65.24
2021.naacl-main.121,2021,NAACL,1,1,8.0,260.96
2021.naacl-main.125,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.129,2021,NAACL,1,1,1.0,32.62
2021.naacl-main.130,2021,NAACL,1,1,1.0,11.34
2021.naacl-main.136,2021,NAACL,3,1,112.0,7168.0
2021.naacl-main.137,2021,NAACL,2,1,16.0,896.0
2021.naacl-main.138,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.154,2021,NAACL,1,1,4.0,448.0
2021.naacl-main.161,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.168,2021,NAACL,1,1,8.0,152.4
2021.naacl-main.175,2021,NAACL,1,1,3.0,26.619
2021.naacl-main.178,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.181,2021,NAACL,1,1,4.0,76.2
2021.naacl-main.185,2021,NAACL,1,1,1.0,11.34
2021.naacl-main.191,2021,NAACL,1,1,4.0,45.36
2021.naacl-main.195,2021,NAACL,2,1,9.0,896.0
2021.naacl-main.196,2021,NAACL,1,1,8.0,53.528
2021.naacl-main.197,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.205,2021,NAACL,1,1,8.0,90.72
2021.naacl-main.212,2021,NAACL,1,1,4.0,448.0
2021.naacl-main.226,2021,NAACL,1,1,1.0,19.05
2021.naacl-main.230,2021,NAACL,2,2,2.0,112.0
2021.naacl-main.254,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.256,2021,NAACL,2,1,5.0,448.0
2021.naacl-main.264,2021,NAACL,1,1,12.0,97.512
2021.naacl-main.268,2021,NAACL,1,1,2.0,38.1
2021.naacl-main.270,2021,NAACL,1,1,8.0,896.0
2021.naacl-main.276,2021,NAACL,1,1,1.0,32.62
2021.naacl-main.285,2021,NAACL,2,1,24.0,1792.0
2021.naacl-main.303,2021,NAACL,1,1,1.0,19.05
2021.naacl-main.305,2021,NAACL,2,1,2.0,284.0
2021.naacl-main.306,2021,NAACL,1,1,1.0,8.873
2021.naacl-main.312,2021,NAACL,2,2,16.0,896.0
2021.naacl-main.313,2021,NAACL,1,1,8.0,896.0
2021.naacl-main.314,2021,NAACL,1,1,4.0,48.6
2021.naacl-main.319,2021,NAACL,1,1,48.0,5376.0
2021.naacl-main.323,2021,NAACL,1,1,1.0,6.691
2021.naacl-main.34,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.340,2021,NAACL,1,1,1.0,6.691
2021.naacl-main.346,2021,NAACL,2,1,2.0,32.62
2021.naacl-main.357,2021,NAACL,1,1,1.0,12.15
2021.naacl-main.365,2021,NAACL,1,1,1.0,32.62
2021.naacl-main.367,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.37,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.373,2021,NAACL,1,1,10.0,326.2
2021.naacl-main.374,2021,NAACL,1,1,1.0,32.62
2021.naacl-main.38,2021,NAACL,1,1,15.0,976.9499999999985
2021.naacl-main.380,2021,NAACL,1,1,4.0,448.0
2021.naacl-main.381,2021,NAACL,1,1,4.0,448.0
2021.naacl-main.407,2021,NAACL,4,1,10.0,45.36
2021.naacl-main.413,2021,NAACL,1,1,1.0,12.15
2021.naacl-main.415,2021,NAACL,1,1,2.0,224.0
2021.naacl-main.418,2021,NAACL,1,1,4.0,448.0
2021.naacl-main.420,2021,NAACL,1,1,4.0,448.0
2021.naacl-main.432,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.445,2021,NAACL,1,1,1.0,32.62
2021.naacl-main.454,2021,NAACL,1,1,1.0,19.05
2021.naacl-main.461,2021,NAACL,1,1,1.0,12.15
2021.naacl-main.463,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.467,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.471,2021,NAACL,1,1,1.0,11.34
2021.naacl-main.59,2021,NAACL,1,1,1.0,112.0
2021.naacl-main.62,2021,NAACL,2,1,4.0,224.0
2021.naacl-main.68,2021,NAACL,1,1,1.0,12.15
2021.naacl-main.89,2021,NAACL,1,1,8.0,896.0
2021.naacl-main.95,2021,NAACL,1,1,2.0,65.24
2021.naacl-main.96,2021,NAACL,2,2,5.0,112.0
2022.acl-long.100,2022,ACL,1,1,1.0,624.0
2022.acl-long.101,2022,ACL,1,1,1.0,8.873
2022.acl-long.104,2022,ACL,1,1,1.0,19.05
2022.acl-long.105,2022,ACL,2,2,24.0,9984.0
2022.acl-long.112,2022,ACL,1,1,1.0,38.7
2022.acl-long.113,2022,ACL,2,1,24.0,1792.0
2022.acl-long.116,2022,ACL,1,1,1.0,284.0
2022.acl-long.117,2022,ACL,1,1,1.0,112.0
2022.acl-long.118,2022,ACL,1,1,1.0,32.62
2022.acl-long.12,2022,ACL,1,1,128.0,14336.0
2022.acl-long.122,2022,ACL,1,1,1.0,112.0
2022.acl-long.123,2022,ACL,1,1,2.0,568.0
2022.acl-long.127,2022,ACL,1,1,4.0,32.504
2022.acl-long.128,2022,ACL,2,1,9.0,896.0
2022.acl-long.130,2022,ACL,2,1,33.0,3584.0
2022.acl-long.138,2022,ACL,1,1,16.0,1792.0
2022.acl-long.142,2022,ACL,2,2,2.0,112.0
2022.acl-long.148,2022,ACL,2,1,9.0,896.0
2022.acl-long.15,2022,ACL,1,1,1.0,284.0
2022.acl-long.150,2022,ACL,2,1,2.0,112.0
2022.acl-long.152,2022,ACL,1,1,1.0,284.0
2022.acl-long.153,2022,ACL,1,1,1.0,32.62
2022.acl-long.154,2022,ACL,2,1,2.0,19.05
2022.acl-long.16,2022,ACL,1,1,1.0,32.62
2022.acl-long.160,2022,ACL,1,1,1.0,112.0
2022.acl-long.166,2022,ACL,1,1,1.0,65.1299999999999
2022.acl-long.168,2022,ACL,1,1,1.0,284.0
2022.acl-long.169,2022,ACL,1,1,8.0,896.0
2022.acl-long.17,2022,ACL,1,1,8.0,309.6
2022.acl-long.170,2022,ACL,3,1,3.0,112.0
2022.acl-long.171,2022,ACL,1,1,1.0,29.8
2022.acl-long.175,2022,ACL,1,1,1.0,112.0
2022.acl-long.177,2022,ACL,1,1,1.0,284.0
2022.acl-long.181,2022,ACL,1,1,4.0,448.0
2022.acl-long.182,2022,ACL,2,2,2.0,284.0
2022.acl-long.186,2022,ACL,2,1,5.0,448.0
2022.acl-long.193,2022,ACL,1,1,16.0,1792.0
2022.acl-long.194,2022,ACL,1,1,8.0,2272.0
2022.acl-long.195,2022,ACL,1,1,1.0,32.62
2022.acl-long.201,2022,ACL,1,1,4.0,45.36
2022.acl-long.204,2022,ACL,1,1,16.0,1792.0
2022.acl-long.206,2022,ACL,1,1,1.0,112.0
2022.acl-long.207,2022,ACL,1,1,4.0,1136.0
2022.acl-long.208,2022,ACL,1,1,4.0,48.6
2022.acl-long.209,2022,ACL,1,1,1.0,112.0
2022.acl-long.21,2022,ACL,1,1,1.0,284.0
